backend,variant,deg,npts,rep,type,op,maxrelerr,meanrelerr,tpercall
neon,FMA,128,31007,1201,qd,HORNER-V,4.8169e-65,7.6318e-66,1.1121e-06
neon,FMA,128,31007,1201,qd,ESTRIN,9.7777e-65,1.9547e-65,1.0770e-06
neon,FMA,128,31007,1201,qd,ESTRIN-V,9.7777e-65,1.9547e-65,1.0221e-06
neon,FMA,128,31007,1201,qd,EVALDIFF,1.3550e-64,1.2948e-65,2.3861e-06
neon,FMA,128,31007,1201,qd,POLYMUL,1.0629e-62,3.2161e-64,7.2998e-05
sve2,Q,128,31007,1201,dd,HORNER,1.0768e-32,2.1056e-33,8.7751e-07
sve2,Q,128,31007,1201,dd,HORNER-V,1.0768e-32,2.1056e-33,5.6355e-07
sve2,Q,128,31007,1201,dd,ESTRIN,3.7195e-32,7.8828e-33,2.5030e-07
sve2,Q,128,31007,1201,dd,ESTRIN-V,3.7195e-32,7.8171e-33,2.2201e-07
sve2,Q,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.2667e-32,8.7960e-07
sve2,Q,128,31007,1201,dd,POLYMUL,1.1935e-29,1.0097e-31,1.3879e-05
sve2,Q,128,31007,1201,td,HORNER,1.4284e-48,1.0562e-49,3.4672e-06
sve2,Q,128,31007,1201,td,HORNER-V,1.4284e-48,1.0562e-49,2.6267e-06
sve2,Q,128,31007,1201,td,ESTRIN,1.2930e-48,2.3747e-49,1.7770e-06
sve2,Q,128,31007,1201,td,ESTRIN-V,6.7751e-49,1.7391e-49,1.6585e-06
sve2,Q,128,31007,1201,td,EVALDIFF,8.5640e-49,1.0216e-49,3.4982e-06
sve2,Q,128,31007,1201,td,POLYMUL,2.1524e-47,1.7458e-48,1.5850e-04
sve2,Q,128,31007,1201,qd,HORNER,1.6849e-65,2.1042e-66,7.9808e-06
sve2,Q,128,31007,1201,qd,HORNER-V,1.6849e-65,2.1042e-66,3.3063e-06
sve2,Q,128,31007,1201,qd,ESTRIN,2.6608e-65,7.0559e-66,7.1610e-06
sve2,Q,128,31007,1201,qd,ESTRIN-V,1.4814e-64,1.4198e-65,2.7543e-06
sve2,Q,128,31007,1201,qd,EVALDIFF,1.7855e-65,2.7119e-66,8.7571e-06
sve2,Q,128,31007,1201,qd,POLYMUL,5.2000e-63,7.0700e-65,3.9387e-04
sve2,BF,128,31007,1201,dd,HORNER,1.0768e-32,2.0840e-33,1.0452e-06
sve2,BF,128,31007,1201,dd,HORNER-V,1.0768e-32,2.0840e-33,6.4205e-07
sve2,BF,128,31007,1201,dd,ESTRIN,3.7195e-32,7.8924e-33,2.9723e-07
sve2,BF,128,31007,1201,dd,ESTRIN-V,3.7195e-32,7.8924e-33,2.7396e-07
sve2,BF,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.1732e-32,1.0456e-06
sve2,BF,128,31007,1201,dd,POLYMUL,1.1935e-29,1.0049e-31,1.8815e-05
sve2,BF,128,31007,1201,td,HORNER,1.0969e-48,1.2946e-49,2.4414e-06
sve2,BF,128,31007,1201,td,HORNER-V,1.0969e-48,1.2946e-49,1.5635e-06
sve2,BF,128,31007,1201,td,ESTRIN,2.2149e-48,3.2124e-49,1.1912e-06
sve2,BF,128,31007,1201,td,ESTRIN-V,2.2149e-48,3.2124e-49,7.8964e-07
sve2,BF,128,31007,1201,td,EVALDIFF,1.2120e-48,1.6008e-49,2.4573e-06
sve2,BF,128,31007,1201,td,POLYMUL,8.2943e-47,2.3300e-48,7.0779e-05
sve2,BF,128,31007,1201,qd,HORNER,5.3467e-65,7.4769e-66,3.5723e-06
sve2,BF,128,31007,1201,qd,HORNER-V,5.3467e-65,7.4769e-66,2.3159e-06
sve2,BF,128,31007,1201,qd,ESTRIN,1.1077e-64,1.7228e-65,1.5884e-06
sve2,BF,128,31007,1201,qd,ESTRIN-V,1.1077e-64,1.7228e-65,1.5560e-06
sve2,BF,128,31007,1201,qd,EVALDIFF,7.5908e-65,1.1843e-65,4.1292e-06
sve2,BF,128,31007,1201,qd,POLYMUL,8.7439e-63,2.3678e-64,1.4914e-04
sve2,FMA,128,31007,1201,dd,HORNER,1.1949e-32,2.0296e-33,5.6960e-07
sve2,FMA,128,31007,1201,dd,HORNER-V,1.1949e-32,2.0296e-33,3.9893e-07
sve2,FMA,128,31007,1201,dd,ESTRIN,3.9995e-32,7.8394e-33,2.2236e-07
sve2,FMA,128,31007,1201,dd,ESTRIN-V,3.9995e-32,7.8394e-33,1.9785e-07
sve2,FMA,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.2384e-32,5.7153e-07
sve2,FMA,128,31007,1201,dd,POLYMUL,4.0908e-30,6.2702e-32,1.2723e-05
sve2,FMA,128,31007,1201,td,HORNER,2.4583e-48,1.5730e-49,1.3377e-06
sve2,FMA,128,31007,1201,td,HORNER-V,2.4583e-48,1.5730e-49,1.0010e-06
sve2,FMA,128,31007,1201,td,ESTRIN,1.8550e-48,3.8104e-49,7.2507e-07
sve2,FMA,128,31007,1201,td,ESTRIN-V,1.8550e-48,3.8104e-49,5.3505e-07
sve2,FMA,128,31007,1201,td,EVALDIFF,1.1960e-48,2.2919e-49,1.5633e-06
sve2,FMA,128,31007,1201,td,POLYMUL,2.7059e-47,2.0754e-48,3.7575e-05
sve2,FMA,128,31007,1201,qd,HORNER,4.8169e-65,7.6318e-66,1.8534e-06
sve2,FMA,128,31007,1201,qd,HORNER-V,4.8169e-65,7.6318e-66,1.3827e-06
sve2,FMA,128,31007,1201,qd,ESTRIN,9.7777e-65,1.9547e-65,1.0917e-06
sve2,FMA,128,31007,1201,qd,ESTRIN-V,9.7777e-65,1.9547e-65,1.0344e-06
sve2,FMA,128,31007,1201,qd,EVALDIFF,1.3550e-64,1.2948e-65,2.4212e-06
sve2,FMA,128,31007,1201,qd,POLYMUL,1.0629e-62,3.2161e-64,7.4326e-05
serial,Q,256,15564,302,dd,HORNER,1.1355e-32,2.1130e-33,1.7885e-06
serial,Q,256,15564,302,dd,HORNER-V,1.1355e-32,2.1130e-33,1.7200e-06
serial,Q,256,15564,302,dd,ESTRIN,3.4668e-32,6.9872e-33,4.3575e-07
serial,Q,256,15564,302,dd,ESTRIN-V,3.4668e-32,6.9872e-33,4.3539e-07
serial,Q,256,15564,302,dd,EVALDIFF,4.0184e-31,1.6720e-32,1.7875e-06
serial,Q,256,15564,302,dd,POLYMUL,4.2625e-29,1.6626e-31,5.5870e-05
serial,Q,256,15564,302,td,HORNER,1.6560e-48,1.1335e-49,6.9634e-06
serial,Q,256,15564,302,td,HORNER-V,1.6560e-48,1.1335e-49,9.1763e-06
serial,Q,256,15564,302,td,ESTRIN,9.9931e-49,2.2060e-49,3.3663e-06
serial,Q,256,15564,302,td,ESTRIN-V,9.9931e-49,2.2060e-49,3.3670e-06
serial,Q,256,15564,302,td,EVALDIFF,8.1163e-49,1.1006e-49,6.9982e-06
serial,Q,256,15564,302,td,POLYMUL,2.3687e-46,3.5525e-48,9.2308e-04
serial,Q,256,15564,302,qd,HORNER,1.8638e-65,2.4243e-66,1.5831e-05
serial,Q,256,15564,302,qd,HORNER-V,1.8638e-65,2.4243e-66,1.4771e-05
serial,Q,256,15564,302,qd,ESTRIN,3.2501e-65,7.2957e-66,1.3520e-05
serial,Q,256,15564,302,qd,ESTRIN-V,3.2501e-65,7.2957e-66,1.3534e-05
serial,Q,256,15564,302,qd,EVALDIFF,2.0551e-65,2.9893e-66,1.7458e-05
serial,Q,256,15564,302,qd,POLYMUL,1.5350e-62,1.7425e-64,1.7657e-03
serial,BF,256,15564,302,dd,HORNER,1.1355e-32,2.0974e-33,2.1186e-06
serial,BF,256,15564,302,dd,HORNER-V,1.1355e-32,2.0974e-33,2.1156e-06
serial,BF,256,15564,302,dd,ESTRIN,3.4668e-32,6.9547e-33,5.1676e-07
serial,BF,256,15564,302,dd,ESTRIN-V,3.4668e-32,6.9547e-33,5.1656e-07
serial,BF,256,15564,302,dd,EVALDIFF,4.0184e-31,1.4866e-32,2.1297e-06
serial,BF,256,15564,302,dd,POLYMUL,5.1404e-30,6.8068e-32,7.5242e-05
serial,BF,256,15564,302,td,HORNER,1.6560e-48,1.2903e-49,4.8591e-06
serial,BF,256,15564,302,td,HORNER-V,1.6560e-48,1.2903e-49,4.8415e-06
serial,BF,256,15564,302,td,ESTRIN,1.5274e-48,3.4394e-49,2.2778e-06
serial,BF,256,15564,302,td,ESTRIN-V,1.5274e-48,3.4394e-49,2.2794e-06
serial,BF,256,15564,302,td,EVALDIFF,8.1363e-49,1.5791e-49,4.9100e-06
serial,BF,256,15564,302,td,POLYMUL,2.1653e-46,3.7089e-48,2.7853e-04
serial,BF,256,15564,302,qd,HORNER,7.1748e-65,8.9020e-66,7.2065e-06
serial,BF,256,15564,302,qd,HORNER-V,7.1748e-65,8.9020e-66,7.1347e-06
serial,BF,256,15564,302,qd,ESTRIN,1.2627e-64,1.6564e-65,3.0139e-06
serial,BF,256,15564,302,qd,ESTRIN-V,1.2627e-64,1.6564e-65,3.0114e-06
serial,BF,256,15564,302,qd,EVALDIFF,1.1646e-64,1.0345e-65,8.2517e-06
serial,BF,256,15564,302,qd,POLYMUL,3.0583e-62,3.6478e-64,5.9257e-04
serial,FMA,256,15564,302,dd,HORNER,1.1355e-32,2.0285e-33,1.1567e-06
serial,FMA,256,15564,302,dd,HORNER-V,1.1355e-32,2.0285e-33,1.1447e-06
serial,FMA,256,15564,302,dd,ESTRIN,3.6850e-32,8.1651e-33,3.8268e-07
serial,FMA,256,15564,302,dd,ESTRIN-V,3.6850e-32,8.1651e-33,3.8267e-07
serial,FMA,256,15564,302,dd,EVALDIFF,3.7863e-31,1.3785e-32,1.1576e-06
serial,FMA,256,15564,302,dd,POLYMUL,2.6560e-29,1.5443e-31,5.2221e-05
serial,FMA,256,15564,302,td,HORNER,1.6560e-48,1.5246e-49,2.5601e-06
serial,FMA,256,15564,302,td,HORNER-V,1.6560e-48,1.5246e-49,2.6200e-06
serial,FMA,256,15564,302,td,ESTRIN,3.2985e-48,4.5803e-49,1.3199e-06
serial,FMA,256,15564,302,td,ESTRIN-V,3.2985e-48,4.5803e-49,1.3214e-06
serial,FMA,256,15564,302,td,EVALDIFF,1.4690e-48,2.2398e-49,3.0747e-06
serial,FMA,256,15564,302,td,POLYMUL,2.1653e-46,5.7953e-48,1.4532e-04
serial,FMA,256,15564,302,qd,HORNER,9.2145e-65,9.3516e-66,3.5601e-06
serial,FMA,256,15564,302,qd,HORNER-V,9.2145e-65,9.3516e-66,3.5534e-06
serial,FMA,256,15564,302,qd,ESTRIN,1.2627e-64,2.4513e-65,1.9449e-06
serial,FMA,256,15564,302,qd,ESTRIN-V,1.2627e-64,2.4513e-65,1.9439e-06
serial,FMA,256,15564,302,qd,EVALDIFF,6.7515e-65,1.2623e-65,4.7803e-06
serial,FMA,256,15564,302,qd,POLYMUL,1.1756e-61,8.8387e-64,2.8971e-04
neon,Q,256,15564,302,dd,HORNER,1.1355e-32,2.1130e-33,1.7863e-06
neon,Q,256,15564,302,dd,HORNER-V,1.1355e-32,2.1130e-33,1.2706e-06
neon,Q,256,15564,302,dd,ESTRIN,3.4668e-32,6.9872e-33,4.3618e-07
neon,Q,256,15564,302,dd,ESTRIN-V,3.4668e-32,6.9872e-33,3.8790e-07
neon,Q,256,15564,302,dd,EVALDIFF,4.0184e-31,1.6720e-32,1.7861e-06
neon,Q,256,15564,302,dd,POLYMUL,4.2625e-29,1.6626e-31,5.5234e-05
neon,Q,256,15564,302,td,HORNER,1.6560e-48,1.1335e-49,6.9643e-06
neon,Q,256,15564,302,td,HORNER-V,1.6560e-48,1.1335e-49,4.6738e-06
neon,Q,256,15564,302,td,ESTRIN,9.9931e-49,2.2060e-49,3.3718e-06
neon,Q,256,15564,302,td,ESTRIN-V,8.5563e-49,1.7840e-49,3.1559e-06
neon,Q,256,15564,302,td,EVALDIFF,8.1163e-49,1.1006e-49,7.0125e-06
neon,Q,256,15564,302,td,POLYMUL,2.3687e-46,3.5525e-48,9.8267e-04
neon,Q,256,15564,302,qd,HORNER,1.8638e-65,2.4243e-66,1.5789e-05
neon,Q,256,15564,302,qd,HORNER-V,1.8638e-65,2.4243e-66,5.4851e-06
neon,Q,256,15564,302,qd,ESTRIN,3.2501e-65,7.2957e-66,1.3514e-05
neon,Q,256,15564,302,qd,ESTRIN-V,3.5281e-64,1.7203e-65,4.8088e-06
neon,Q,256,15564,302,qd,EVALDIFF,2.0551e-65,2.9893e-66,1.7522e-05
neon,Q,256,15564,302,qd,POLYMUL,1.5350e-62,1.7425e-64,1.7564e-03
neon,BF,256,15564,302,dd,HORNER,1.1355e-32,2.0974e-33,2.1172e-06
neon,BF,256,15564,302,dd,HORNER-V,1.1355e-32,2.0974e-33,1.4153e-06
neon,BF,256,15564,302,dd,ESTRIN,3.4668e-32,6.9547e-33,5.1754e-07
neon,BF,256,15564,302,dd,ESTRIN-V,3.4668e-32,6.9547e-33,4.8302e-07
neon,BF,256,15564,302,dd,EVALDIFF,4.0184e-31,1.4866e-32,2.1266e-06
neon,BF,256,15564,302,dd,POLYMUL,5.1404e-30,6.8068e-32,7.5245e-05
neon,BF,256,15564,302,td,HORNER,1.6560e-48,1.2903e-49,4.8556e-06
neon,BF,256,15564,302,td,HORNER-V,1.6560e-48,1.2903e-49,3.2425e-06
neon,BF,256,15564,302,td,ESTRIN,1.5274e-48,3.4394e-49,2.2782e-06
neon,BF,256,15564,302,td,ESTRIN-V,1.5274e-48,3.4394e-49,1.4051e-06
neon,BF,256,15564,302,td,EVALDIFF,8.1363e-49,1.5791e-49,4.9135e-06
neon,BF,256,15564,302,td,POLYMUL,2.1653e-46,3.7089e-48,2.7911e-04
neon,BF,256,15564,302,qd,HORNER,7.1748e-65,8.9020e-66,7.1697e-06
neon,BF,256,15564,302,qd,HORNER-V,7.1748e-65,8.9020e-66,4.5500e-06
neon,BF,256,15564,302,qd,ESTRIN,1.2627e-64,1.6564e-65,3.0237e-06
neon,BF,256,15564,302,qd,ESTRIN-V,1.2627e-64,1.6564e-65,2.8329e-06
neon,BF,256,15564,302,qd,EVALDIFF,1.1646e-64,1.0345e-65,8.2760e-06
neon,BF,256,15564,302,qd,POLYMUL,3.0583e-62,3.6478e-64,5.9215e-04
neon,FMA,256,15564,302,dd,HORNER,1.1355e-32,2.0285e-33,1.1527e-06
neon,FMA,256,15564,302,dd,HORNER-V,1.1355e-32,2.0285e-33,9.1655e-07
neon,FMA,256,15564,302,dd,ESTRIN,3.6850e-32,8.1651e-33,3.8314e-07
neon,FMA,256,15564,302,dd,ESTRIN-V,3.6850e-32,8.1651e-33,3.4048e-07
neon,FMA,256,15564,302,dd,EVALDIFF,3.7863e-31,1.3785e-32,1.1582e-06
neon,FMA,256,15564,302,dd,POLYMUL,2.6560e-29,1.5443e-31,5.1864e-05
neon,FMA,256,15564,302,td,HORNER,1.6560e-48,1.5246e-49,2.5460e-06
neon,FMA,256,15564,302,td,HORNER-V,1.6560e-48,1.5246e-49,2.1124e-06
neon,FMA,256,15564,302,td,ESTRIN,3.2985e-48,4.5803e-49,1.3217e-06
neon,FMA,256,15564,302,td,ESTRIN-V,3.2985e-48,4.5803e-49,9.1268e-07
neon,FMA,256,15564,302,td,EVALDIFF,1.4690e-48,2.2398e-49,3.0735e-06
neon,FMA,256,15564,302,td,POLYMUL,2.1653e-46,5.7953e-48,1.4446e-04
neon,FMA,256,15564,302,qd,HORNER,9.2145e-65,9.3516e-66,3.5586e-06
neon,FMA,256,15564,302,qd,HORNER-V,9.2145e-65,9.3516e-66,2.2353e-06
neon,FMA,256,15564,302,qd,ESTRIN,1.2627e-64,2.4513e-65,1.9364e-06
neon,FMA,256,15564,302,qd,ESTRIN-V,1.2627e-64,2.4513e-65,1.7948e-06
neon,FMA,256,15564,302,qd,EVALDIFF,6.7515e-65,1.2623e-65,4.7785e-06
neon,FMA,256,15564,302,qd,POLYMUL,1.1756e-61,8.8387e-64,2.8951e-04
sve2,Q,256,15564,302,dd,HORNER,1.1355e-32,2.1130e-33,1.7893e-06
sve2,Q,256,15564,302,dd,HORNER-V,1.1355e-32,2.1130e-33,1.1494e-06
sve2,Q,256,15564,302,dd,ESTRIN,3.4668e-32,6.9872e-33,4.2977e-07
sve2,Q,256,15564,302,dd,ESTRIN-V,3.4668e-32,7.0191e-33,3.8202e-07
sve2,Q,256,15564,302,dd,EVALDIFF,4.0184e-31,1.6720e-32,1.7945e-06
sve2,Q,256,15564,302,dd,POLYMUL,4.2625e-29,1.6626e-31,5.5158e-05
sve2,Q,256,15564,302,td,HORNER,1.6560e-48,1.1335e-49,6.9886e-06
sve2,Q,256,15564,302,td,HORNER-V,1.6560e-48,1.1335e-49,5.2551e-06
sve2,Q,256,15564,302,td,ESTRIN,9.9931e-49,2.2060e-49,3.3923e-06
sve2,Q,256,15564,302,td,ESTRIN-V,8.5563e-49,1.7840e-49,3.0878e-06
sve2,Q,256,15564,302,td,EVALDIFF,8.1163e-49,1.1006e-49,7.0259e-06
sve2,Q,256,15564,302,td,POLYMUL,2.3687e-46,3.5525e-48,9.2964e-04
sve2,Q,256,15564,302,qd,HORNER,1.8638e-65,2.4243e-66,1.6033e-05
sve2,Q,256,15564,302,qd,HORNER-V,1.8638e-65,2.4243e-66,6.6178e-06
sve2,Q,256,15564,302,qd,ESTRIN,3.2501e-65,7.2957e-66,1.3875e-05
sve2,Q,256,15564,302,qd,ESTRIN-V,3.5281e-64,1.5872e-65,5.1201e-06
sve2,Q,256,15564,302,qd,EVALDIFF,2.0551e-65,2.9893e-66,1.7618e-05
sve2,Q,256,15564,302,qd,POLYMUL,1.5350e-62,1.7425e-64,1.7976e-03
sve2,BF,256,15564,302,dd,HORNER,1.1355e-32,2.0974e-33,2.1210e-06
sve2,BF,256,15564,302,dd,HORNER-V,1.1355e-32,2.0974e-33,1.2985e-06
sve2,BF,256,15564,302,dd,ESTRIN,3.4668e-32,6.9547e-33,5.1727e-07
sve2,BF,256,15564,302,dd,ESTRIN-V,3.4668e-32,6.9547e-33,4.8221e-07
sve2,BF,256,15564,302,dd,EVALDIFF,4.0184e-31,1.4866e-32,2.1242e-06
sve2,BF,256,15564,302,dd,POLYMUL,5.1404e-30,6.8068e-32,7.4816e-05
sve2,BF,256,15564,302,td,HORNER,1.6560e-48,1.2903e-49,4.9109e-06
sve2,BF,256,15564,302,td,HORNER-V,1.6560e-48,1.2903e-49,3.1349e-06
sve2,BF,256,15564,302,td,ESTRIN,1.5274e-48,3.4394e-49,2.2854e-06
sve2,BF,256,15564,302,td,ESTRIN-V,1.5274e-48,3.4394e-49,1.4428e-06
sve2,BF,256,15564,302,td,EVALDIFF,8.1363e-49,1.5791e-49,4.9363e-06
sve2,BF,256,15564,302,td,POLYMUL,2.1653e-46,3.7089e-48,2.7961e-04
sve2,BF,256,15564,302,qd,HORNER,7.1748e-65,8.9020e-66,7.1762e-06
sve2,BF,256,15564,302,qd,HORNER-V,7.1748e-65,8.9020e-66,4.6410e-06
sve2,BF,256,15564,302,qd,ESTRIN,1.2627e-64,1.6564e-65,2.9691e-06
sve2,BF,256,15564,302,qd,ESTRIN-V,1.2627e-64,1.6564e-65,2.8777e-06
sve2,BF,256,15564,302,qd,EVALDIFF,1.1646e-64,1.0345e-65,8.2800e-06
sve2,BF,256,15564,302,qd,POLYMUL,3.0583e-62,3.6478e-64,5.8940e-04
sve2,FMA,256,15564,302,dd,HORNER,1.1355e-32,2.0285e-33,1.1476e-06
sve2,FMA,256,15564,302,dd,HORNER-V,1.1355e-32,2.0285e-33,8.0165e-07
sve2,FMA,256,15564,302,dd,ESTRIN,3.6850e-32,8.1651e-33,3.7861e-07
sve2,FMA,256,15564,302,dd,ESTRIN-V,3.6850e-32,8.1651e-33,3.3944e-07
sve2,FMA,256,15564,302,dd,EVALDIFF,3.7863e-31,1.3785e-32,1.1518e-06
sve2,FMA,256,15564,302,dd,POLYMUL,2.6560e-29,1.5443e-31,5.1545e-05
sve2,FMA,256,15564,302,td,HORNER,1.6560e-48,1.5246e-49,2.6501e-06
sve2,FMA,256,15564,302,td,HORNER-V,1.6560e-48,1.5246e-49,1.9783e-06
sve2,FMA,256,15564,302,td,ESTRIN,3.2985e-48,4.5803e-49,1.3415e-06
sve2,FMA,256,15564,302,td,ESTRIN-V,3.2985e-48,4.5803e-49,9.3250e-07
sve2,FMA,256,15564,302,td,EVALDIFF,1.4690e-48,2.2398e-49,3.0860e-06
sve2,FMA,256,15564,302,td,POLYMUL,2.1653e-46,5.7953e-48,1.4645e-04
sve2,FMA,256,15564,302,qd,HORNER,9.2145e-65,9.3516e-66,3.6736e-06
sve2,FMA,256,15564,302,qd,HORNER-V,9.2145e-65,9.3516e-66,2.7267e-06
sve2,FMA,256,15564,302,qd,ESTRIN,1.2627e-64,2.4513e-65,1.9433e-06
sve2,FMA,256,15564,302,qd,ESTRIN-V,1.2627e-64,2.4513e-65,1.7906e-06
sve2,FMA,256,15564,302,qd,EVALDIFF,6.7515e-65,1.2623e-65,4.7913e-06
sve2,FMA,256,15564,302,qd,POLYMUL,1.1756e-61,8.8387e-64,2.8965e-04
serial,Q,512,7797,75,dd,HORNER,7.1862e-33,1.9338e-33,3.6111e-06
serial,Q,512,7797,75,dd,HORNER-V,7.1862e-33,1.9338e-33,3.4725e-06
serial,Q,512,7797,75,dd,ESTRIN,3.1285e-32,6.7732e-33,7.9769e-07
serial,Q,512,7797,75,dd,ESTRIN-V,3.1285e-32,6.7732e-33,7.9772e-07
serial,Q,512,7797,75,dd,EVALDIFF,1.6043e-30,1.9637e-32,3.6078e-06
serial,Q,512,7797,75,dd,POLYMUL,1.8939e-29,1.0167e-31,2.1645e-04
serial,Q,512,7797,75,td,HORNER,1.0877e-48,1.3175e-49,1.3956e-05
serial,Q,512,7797,75,td,HORNER-V,1.0877e-48,1.3175e-49,1.8364e-05
serial,Q,512,7797,75,td,ESTRIN,9.3813e-49,2.0313e-49,6.5977e-06
serial,Q,512,7797,75,td,ESTRIN-V,9.3813e-49,2.0313e-49,6.6013e-06
serial,Q,512,7797,75,td,EVALDIFF,7.8070e-49,1.2194e-49,1.4032e-05
serial,Q,512,7797,75,td,POLYMUL,1.4904e-45,6.0053e-48,4.0744e-03
serial,Q,512,7797,75,qd,HORNER,1.8151e-65,2.5950e-66,3.1730e-05
serial,Q,512,7797,75,qd,HORNER-V,1.8151e-65,2.5950e-66,2.9590e-05
serial,Q,512,7797,75,qd,ESTRIN,3.1633e-65,7.6734e-66,2.6650e-05
serial,Q,512,7797,75,qd,ESTRIN-V,3.1633e-65,7.6734e-66,2.6625e-05
serial,Q,512,7797,75,qd,EVALDIFF,2.0134e-65,3.2307e-66,3.4979e-05
serial,Q,512,7797,75,qd,POLYMUL,7.1157e-63,7.8071e-65,7.2031e-03
serial,BF,512,7797,75,dd,HORNER,7.1862e-33,1.9350e-33,4.2196e-06
serial,BF,512,7797,75,dd,HORNER-V,7.1862e-33,1.9350e-33,4.2025e-06
serial,BF,512,7797,75,dd,ESTRIN,3.5198e-32,6.8378e-33,9.4079e-07
serial,BF,512,7797,75,dd,ESTRIN-V,3.5198e-32,6.8378e-33,9.3847e-07
serial,BF,512,7797,75,dd,EVALDIFF,1.6043e-30,1.8796e-32,4.2410e-06
serial,BF,512,7797,75,dd,POLYMUL,1.0584e-29,8.3505e-32,2.9400e-04
serial,BF,512,7797,75,td,HORNER,9.3813e-49,1.4193e-49,9.6228e-06
serial,BF,512,7797,75,td,HORNER-V,9.3813e-49,1.4193e-49,9.5780e-06
serial,BF,512,7797,75,td,ESTRIN,1.7094e-48,3.0852e-49,4.3933e-06
serial,BF,512,7797,75,td,ESTRIN-V,1.7094e-48,3.0852e-49,4.3925e-06
serial,BF,512,7797,75,td,EVALDIFF,1.3255e-48,1.8641e-49,9.7058e-06
serial,BF,512,7797,75,td,POLYMUL,2.8465e-45,7.9093e-48,1.0931e-03
serial,BF,512,7797,75,qd,HORNER,7.3782e-65,8.8798e-66,1.4222e-05
serial,BF,512,7797,75,qd,HORNER-V,7.3782e-65,8.8798e-66,1.4069e-05
serial,BF,512,7797,75,qd,ESTRIN,1.4659e-64,1.7360e-65,5.7249e-06
serial,BF,512,7797,75,qd,ESTRIN-V,1.4659e-64,1.7360e-65,5.7210e-06
serial,BF,512,7797,75,qd,EVALDIFF,6.4368e-65,1.3447e-65,1.6295e-05
serial,BF,512,7797,75,qd,POLYMUL,3.7335e-62,2.8480e-64,2.3159e-03
serial,FMA,512,7797,75,dd,HORNER,7.6568e-33,1.9826e-33,2.3136e-06
serial,FMA,512,7797,75,dd,HORNER-V,7.6568e-33,1.9826e-33,2.2816e-06
serial,FMA,512,7797,75,dd,ESTRIN,3.1285e-32,7.9035e-33,6.8542e-07
serial,FMA,512,7797,75,dd,ESTRIN-V,3.1285e-32,7.9035e-33,6.8628e-07
serial,FMA,512,7797,75,dd,EVALDIFF,1.6043e-30,1.9010e-32,2.3083e-06
serial,FMA,512,7797,75,dd,POLYMUL,1.6568e-29,1.1366e-31,2.0329e-04
serial,FMA,512,7797,75,td,HORNER,1.1681e-48,1.8327e-49,5.0764e-06
serial,FMA,512,7797,75,td,HORNER-V,1.1681e-48,1.8327e-49,5.1778e-06
serial,FMA,512,7797,75,td,ESTRIN,2.4872e-48,4.9938e-49,2.5138e-06
serial,FMA,512,7797,75,td,ESTRIN-V,2.4872e-48,4.9938e-49,2.5175e-06
serial,FMA,512,7797,75,td,EVALDIFF,1.2298e-48,2.3327e-49,6.0710e-06
serial,FMA,512,7797,75,td,POLYMUL,4.8190e-45,1.5082e-47,5.6749e-04
serial,FMA,512,7797,75,qd,HORNER,5.4921e-65,9.5262e-66,7.0284e-06
serial,FMA,512,7797,75,qd,HORNER-V,5.4921e-65,9.5262e-66,7.0085e-06
serial,FMA,512,7797,75,qd,ESTRIN,1.1005e-64,2.3900e-65,3.6236e-06
serial,FMA,512,7797,75,qd,ESTRIN-V,1.1005e-64,2.3900e-65,3.6218e-06
serial,FMA,512,7797,75,qd,EVALDIFF,9.5575e-65,1.4345e-65,9.4654e-06
serial,FMA,512,7797,75,qd,POLYMUL,1.8662e-62,3.0554e-64,1.1327e-03
neon,Q,512,7797,75,dd,HORNER,7.1862e-33,1.9338e-33,3.5628e-06
neon,Q,512,7797,75,dd,HORNER-V,7.1862e-33,1.9338e-33,2.5281e-06
neon,Q,512,7797,75,dd,ESTRIN,3.1285e-32,6.7732e-33,8.0701e-07
neon,Q,512,7797,75,dd,ESTRIN-V,3.1285e-32,6.7732e-33,6.9904e-07
neon,Q,512,7797,75,dd,EVALDIFF,1.6043e-30,1.9637e-32,3.5548e-06
neon,Q,512,7797,75,dd,POLYMUL,1.8939e-29,1.0167e-31,2.1735e-04
neon,Q,512,7797,75,td,HORNER,1.0877e-48,1.3175e-49,1.3812e-05
neon,Q,512,7797,75,td,HORNER-V,1.0877e-48,1.3175e-49,9.2291e-06
neon,Q,512,7797,75,td,ESTRIN,9.3813e-49,2.0313e-49,6.4873e-06
neon,Q,512,7797,75,td,ESTRIN-V,8.3252e-49,1.6655e-49,5.9234e-06
neon,Q,512,7797,75,td,EVALDIFF,7.8070e-49,1.2194e-49,1.3903e-05
neon,Q,512,7797,75,td,POLYMUL,1.4904e-45,6.0053e-48,4.0272e-03
neon,Q,512,7797,75,qd,HORNER,1.8151e-65,2.5950e-66,3.1269e-05
neon,Q,512,7797,75,qd,HORNER-V,1.8151e-65,2.5950e-66,1.0826e-05
neon,Q,512,7797,75,qd,ESTRIN,3.1633e-65,7.6734e-66,2.6294e-05
neon,Q,512,7797,75,qd,ESTRIN-V,1.1500e-64,1.5565e-65,9.0823e-06
neon,Q,512,7797,75,qd,EVALDIFF,2.0134e-65,3.2307e-66,3.4691e-05
